,precision,recall
0,0.0,0.0
1,0.8721663564143526,0.010101010101010102
2,0.8701505830387344,0.020202020202020204
3,0.8685830010073995,0.030303030303030304
4,0.8673066919182102,0.04040404040404041
5,0.8661695848503138,0.05050505050505051
6,0.8650196136612206,0.06060606060606061
7,0.8638735381899536,0.07070707070707072
8,0.8628290075539081,0.08080808080808081
9,0.8618833275776198,0.09090909090909091
10,0.8610833403475634,0.10101010101010102
11,0.8602511506395768,0.11111111111111112
12,0.85944929095118,0.12121212121212122
13,0.858623672437729,0.13131313131313133
14,0.857733637305131,0.14141414141414144
15,0.8568167822002071,0.15151515151515152
16,0.8558669369707859,0.16161616161616163
17,0.8549664323406929,0.17171717171717174
18,0.854027746030342,0.18181818181818182
19,0.8531293062695864,0.19191919191919193
20,0.8522233588874253,0.20202020202020204
21,0.8513332134852563,0.21212121212121213
22,0.8504288408944431,0.22222222222222224
23,0.8495306198260492,0.23232323232323235
24,0.8485978392678323,0.24242424242424243
25,0.8476577372973378,0.25252525252525254
26,0.8467146610508371,0.26262626262626265
27,0.845772981331679,0.27272727272727276
28,0.84482921879076,0.2828282828282829
29,0.8438841996197882,0.29292929292929293
30,0.8429208594462145,0.30303030303030304
31,0.841923298664542,0.31313131313131315
32,0.8408399453385516,0.32323232323232326
33,0.8397726790086587,0.33333333333333337
34,0.8387237375365646,0.3434343434343435
35,0.8376776880723459,0.3535353535353536
36,0.8366183986852997,0.36363636363636365
37,0.8355170715133126,0.37373737373737376
38,0.8343983472932278,0.38383838383838387
39,0.8332370484019229,0.393939393939394
40,0.8320070711403516,0.4040404040404041
41,0.8307079615780071,0.4141414141414142
42,0.8293531326710993,0.42424242424242425
43,0.8279275237245569,0.43434343434343436
44,0.826453097426972,0.4444444444444445
45,0.8249614890666231,0.4545454545454546
46,0.8234474229448664,0.4646464646464647
47,0.8219002790133677,0.4747474747474748
48,0.8203208359524009,0.48484848484848486
49,0.8187310423555171,0.494949494949495
50,0.8170860602052887,0.5050505050505051
51,0.8153882347195732,0.5151515151515152
52,0.8136873981968233,0.5252525252525253
53,0.8119394398828472,0.5353535353535354
54,0.8101659262579498,0.5454545454545455
55,0.808325940337876,0.5555555555555556
56,0.8064365645586191,0.5656565656565657
57,0.8045331838505735,0.5757575757575758
58,0.802604235697481,0.5858585858585859
59,0.8006154368165455,0.595959595959596
60,0.7985747920307601,0.6060606060606061
61,0.7964491574894379,0.6161616161616162
62,0.794253076874855,0.6262626262626263
63,0.7920009408526659,0.6363636363636365
64,0.7896796631619513,0.6464646464646465
65,0.7873438707865229,0.6565656565656566
66,0.7850287568522484,0.6666666666666667
67,0.7826999254044986,0.6767676767676768
68,0.7803903126615205,0.686868686868687
69,0.778039884401563,0.696969696969697
70,0.7756473504588643,0.7070707070707072
71,0.7731952740316611,0.7171717171717172
72,0.7705342710984039,0.7272727272727273
73,0.7677288908108487,0.7373737373737375
74,0.7649055029546226,0.7474747474747475
75,0.7620689899229623,0.7575757575757577
76,0.7591833267277357,0.7676767676767677
77,0.7562256061496342,0.7777777777777778
78,0.7532062200567317,0.787878787878788
79,0.7500313972286212,0.797979797979798
80,0.7467051579937406,0.8080808080808082
81,0.7431363470720469,0.8181818181818182
82,0.7393081887745043,0.8282828282828284
83,0.7352216021357043,0.8383838383838385
84,0.7308262060469312,0.8484848484848485
85,0.7259358809259644,0.8585858585858587
86,0.7202599126399024,0.8686868686868687
87,0.7139665848731928,0.8787878787878789
88,0.7069031293495073,0.888888888888889
89,0.6991212007782105,0.8989898989898991
90,0.6905575756271151,0.9090909090909092
91,0.681034242436255,0.9191919191919192
92,0.6701467222966021,0.9292929292929294
93,0.6575462715368207,0.9393939393939394
94,0.6427787830098189,0.9494949494949496
95,0.6245872578340782,0.9595959595959597
96,0.6003576007391178,0.9696969696969697
97,0.5646831053261429,0.9797979797979799
98,0.5053456155954626,0.98989898989899
99,0.3642620637941325,1.0
