Unnamed: 0,precision,recall
0,0.0,0.0
1,0.4878096787508449,0.0101010101010101
2,0.4834939873338879,0.0202020202020202
3,0.4815742063292275,0.0303030303030303
4,0.4770273105490041,0.0404040404040404
5,0.4736470362217251,0.0505050505050505
6,0.4715503275611644,0.0606060606060606
7,0.471760594672804,0.0707070707070707
8,0.4723168626727838,0.0808080808080808
9,0.4729112870142577,0.0909090909090909
10,0.4700736550516473,0.101010101010101
11,0.4668640246022389,0.1111111111111111
12,0.4645341882994986,0.1212121212121212
13,0.4628839142083847,0.1313131313131313
14,0.4612920329614219,0.1414141414141414
15,0.4603066252589368,0.1515151515151515
16,0.4599420808403157,0.1616161616161616
17,0.4593079891786301,0.1717171717171717
18,0.4583809268443418,0.1818181818181818
19,0.4574559550319721,0.1919191919191919
20,0.4567476798183052,0.202020202020202
21,0.4560109968274869,0.2121212121212121
22,0.4551086948728429,0.2222222222222222
23,0.4542037488881495,0.2323232323232323
24,0.4534796452548054,0.2424242424242424
25,0.4523006450890569,0.2525252525252525
26,0.4513440754627896,0.2626262626262626
27,0.4504417582363396,0.2727272727272727
28,0.4493442045390029,0.2828282828282829
29,0.4483837258310904,0.2929292929292929
30,0.4474469294775084,0.303030303030303
31,0.4460107696650673,0.3131313131313131
32,0.4439071217127719,0.3232323232323232
33,0.4423230138815735,0.3333333333333333
34,0.4415373447753126,0.3434343434343435
35,0.4410417538139222,0.3535353535353536
36,0.4401583202061189,0.3636363636363636
37,0.4395362677363764,0.3737373737373737
38,0.4390693398263657,0.3838383838383838
39,0.4387531967015857,0.393939393939394
40,0.4385284524742192,0.4040404040404041
41,0.4375972248659342,0.4141414141414142
42,0.4368319755128424,0.4242424242424242
43,0.4362361372347098,0.4343434343434343
44,0.4358190506624596,0.4444444444444445
45,0.435501845010467,0.4545454545454546
46,0.4352464742650787,0.4646464646464647
47,0.4350244523496041,0.4747474747474748
48,0.4347364202581678,0.4848484848484848
49,0.4343358720146185,0.494949494949495
50,0.4339571107884782,0.5050505050505051
51,0.4335951441950059,0.5151515151515152
52,0.4332112003487422,0.5252525252525253
53,0.4326018758798562,0.5353535353535354
54,0.4318280976177726,0.5454545454545455
55,0.4310734813995913,0.5555555555555556
56,0.4302148119783682,0.5656565656565657
57,0.4294286619244794,0.5757575757575758
58,0.428786840173229,0.5858585858585859
59,0.4282713596309757,0.595959595959596
60,0.4271497471821702,0.6060606060606061
61,0.4257572767923551,0.6161616161616162
62,0.4245706065271552,0.6262626262626263
63,0.4230186540387221,0.6363636363636365
64,0.4219132232629073,0.6464646464646465
65,0.4209180782778672,0.6565656565656566
66,0.4201691427912189,0.6666666666666667
67,0.4191305424493433,0.6767676767676768
68,0.418363188401411,0.686868686868687
69,0.4175501023230534,0.696969696969697
70,0.4169117076484461,0.7070707070707072
71,0.4164310209836812,0.7171717171717172
72,0.4159702275319073,0.7272727272727273
73,0.4156244253850321,0.7373737373737375
74,0.4152804857868801,0.7474747474747475
75,0.4149285337608098,0.7575757575757577
76,0.4145655979525995,0.7676767676767677
77,0.4141979735605311,0.7777777777777778
78,0.4139449244829955,0.787878787878788
79,0.4137485933649374,0.797979797979798
80,0.4135607439591444,0.8080808080808082
81,0.4135047913293289,0.8181818181818182
82,0.4134216242785044,0.8282828282828284
83,0.4133703856768329,0.8383838383838385
84,0.4132456500964743,0.8484848484848485
85,0.4130052508025349,0.8585858585858587
86,0.4131650638283822,0.8686868686868687
87,0.4130678231111415,0.8787878787878789
88,0.4128121102421179,0.888888888888889
89,0.4123473634455054,0.8989898989898991
90,0.4115225244308462,0.9090909090909092
91,0.4103597923993178,0.9191919191919192
92,0.408682270305666,0.9292929292929294
93,0.4061583664264717,0.9393939393939394
94,0.40278283811269,0.9494949494949496
95,0.398207712146676,0.9595959595959596
96,0.392429125227677,0.9696969696969696
97,0.3861830194345708,0.97979797979798
98,0.3772333461293913,0.98989898989899
99,0.3641688143751586,1.0
