,precision,recall
0,0.0,0.0
1,0.8869643342618012,0.010101010101010102
2,0.8837400347838373,0.020202020202020204
3,0.8806657186706717,0.030303030303030304
4,0.8780425475518028,0.04040404040404041
5,0.876543351338861,0.05050505050505051
6,0.8746179715019815,0.06060606060606061
7,0.8726927888548524,0.07070707070707072
8,0.8706714429135868,0.08080808080808081
9,0.8686179550531551,0.09090909090909091
10,0.8660545208878992,0.10101010101010102
11,0.8642548686566741,0.11111111111111112
12,0.862517856251897,0.12121212121212122
13,0.8606355473128835,0.13131313131313133
14,0.859206151557588,0.14141414141414144
15,0.8573752619068636,0.15151515151515152
16,0.8558341173664559,0.16161616161616163
17,0.8541720425991787,0.17171717171717174
18,0.8525262121402574,0.18181818181818182
19,0.8503696166760908,0.19191919191919193
20,0.8485118918604155,0.20202020202020204
21,0.8461493147999742,0.21212121212121213
22,0.8441829394908087,0.22222222222222224
23,0.8424901512457552,0.23232323232323235
24,0.8405855504503461,0.24242424242424243
25,0.8389784514726751,0.25252525252525254
26,0.8369834509234764,0.26262626262626265
27,0.8350771651056246,0.27272727272727276
28,0.8328587787235459,0.2828282828282829
29,0.8307582495369296,0.29292929292929293
30,0.8285963191024827,0.30303030303030304
31,0.826426561208818,0.31313131313131315
32,0.824445054899841,0.32323232323232326
33,0.822295772543772,0.33333333333333337
34,0.819882641954744,0.3434343434343435
35,0.8176217399362439,0.3535353535353536
36,0.8154479778692387,0.36363636363636365
37,0.8132151482212248,0.37373737373737376
38,0.811076707957487,0.38383838383838387
39,0.8088065869262572,0.393939393939394
40,0.8066182646623737,0.4040404040404041
41,0.8043611039915398,0.4141414141414142
42,0.8020089577242459,0.42424242424242425
43,0.7996126628443799,0.43434343434343436
44,0.7972313644653704,0.4444444444444445
45,0.7945875140448012,0.4545454545454546
46,0.7916169867802547,0.4646464646464647
47,0.7889564453664378,0.4747474747474748
48,0.7866096217572529,0.48484848484848486
49,0.7839918161581036,0.494949494949495
50,0.7809317326834587,0.5050505050505051
51,0.7779302975175642,0.5151515151515152
52,0.7747450188621766,0.5252525252525253
53,0.7716993360488638,0.5353535353535354
54,0.768910385310069,0.5454545454545455
55,0.7657434803163025,0.5555555555555556
56,0.762333910200068,0.5656565656565657
57,0.7590362675330742,0.5757575757575758
58,0.7557240260605785,0.5858585858585859
59,0.752135812059315,0.595959595959596
60,0.748717238973118,0.6060606060606061
61,0.7448500948257724,0.6161616161616162
62,0.7406493718609422,0.6262626262626263
63,0.7365141344553108,0.6363636363636365
64,0.7322344224440629,0.6464646464646465
65,0.7278958626828,0.6565656565656566
66,0.7236952368093913,0.6666666666666667
67,0.7192758226880003,0.6767676767676768
68,0.7141476112927773,0.686868686868687
69,0.7091338053366051,0.696969696969697
70,0.7044076824458746,0.7070707070707072
71,0.6997516962440429,0.7171717171717172
72,0.6949943342687367,0.7272727272727273
73,0.6901461429883317,0.7373737373737375
74,0.6849293697525429,0.7474747474747475
75,0.6797330663403915,0.7575757575757577
76,0.6739068180409653,0.7676767676767677
77,0.6679593039508004,0.7777777777777778
78,0.662517066870324,0.787878787878788
79,0.6566527378523772,0.797979797979798
80,0.6502723064154422,0.8080808080808082
81,0.6436499359863197,0.8181818181818182
82,0.6367723100135311,0.8282828282828284
83,0.6294995426862009,0.8383838383838385
84,0.6217735035047424,0.8484848484848485
85,0.6140630155401163,0.8585858585858587
86,0.6056313038444675,0.8686868686868687
87,0.5963817871542362,0.8787878787878789
88,0.5862574005795187,0.888888888888889
89,0.5757709525796152,0.8989898989898991
90,0.5647500803444251,0.9090909090909092
91,0.5527421283840418,0.9191919191919192
92,0.5388596898657414,0.9292929292929294
93,0.5219500026349085,0.9393939393939394
94,0.5021895509971206,0.9494949494949496
95,0.4793865771016379,0.9595959595959597
96,0.45522213432089387,0.9696969696969697
97,0.42690339348000744,0.9797979797979799
98,0.3983083937534047,0.98989898989899
99,0.3641818223779083,1.0
