Unnamed: 0,precision,recall
0,0.0,0.0
1,0.6057723826856016,0.0101010101010101
2,0.6025840715650537,0.0202020202020202
3,0.5992352418889791,0.0303030303030303
4,0.5964462171351665,0.0404040404040404
5,0.5929454323299487,0.0505050505050505
6,0.5887318078597659,0.0606060606060606
7,0.5857886193149604,0.0707070707070707
8,0.5831057872785452,0.0808080808080808
9,0.5800629281249328,0.0909090909090909
10,0.5745583215244745,0.101010101010101
11,0.5692957700135551,0.1111111111111111
12,0.5624488128776464,0.1212121212121212
13,0.5570249807501917,0.1313131313131313
14,0.5527273800930045,0.1414141414141414
15,0.5496954367523915,0.1515151515151515
16,0.5474376434699929,0.1616161616161616
17,0.545234461884028,0.1717171717171717
18,0.542882452061651,0.1818181818181818
19,0.5407220668937237,0.1919191919191919
20,0.5385590318884563,0.202020202020202
21,0.5363450387298695,0.2121212121212121
22,0.5329784293935711,0.2222222222222222
23,0.5291971787695556,0.2323232323232323
24,0.5260750019631588,0.2424242424242424
25,0.5229400985366284,0.2525252525252525
26,0.5197965845540955,0.2626262626262626
27,0.5171482902685347,0.2727272727272727
28,0.5139984812463156,0.2828282828282829
29,0.5107430418764206,0.2929292929292929
30,0.5072490496862483,0.303030303030303
31,0.5036320375733648,0.3131313131313131
32,0.4998422289076473,0.3232323232323232
33,0.496314244330108,0.3333333333333333
34,0.4930032529369309,0.3434343434343435
35,0.4898153306413431,0.3535353535353536
36,0.4867099287517587,0.3636363636363636
37,0.4833816157044169,0.3737373737373737
38,0.4801735386696328,0.3838383838383838
39,0.4768660386543971,0.393939393939394
40,0.4736775529343109,0.4040404040404041
41,0.4700771623614253,0.4141414141414142
42,0.4664158650133589,0.4242424242424242
43,0.4627354273684391,0.4343434343434343
44,0.4590575926369991,0.4444444444444445
45,0.4554462099972275,0.4545454545454546
46,0.4515641066044971,0.4646464646464647
47,0.447727554871572,0.4747474747474748
48,0.4438216664857737,0.4848484848484848
49,0.4399971819751222,0.494949494949495
50,0.4361380239274313,0.5050505050505051
51,0.4323109272859787,0.5151515151515152
52,0.4283397108065312,0.5252525252525253
53,0.4243929719414276,0.5353535353535354
54,0.4203807558878316,0.5454545454545455
55,0.416304257628266,0.5555555555555556
56,0.4120972326524035,0.5656565656565657
57,0.4078364852201658,0.5757575757575758
58,0.403726297482782,0.5858585858585859
59,0.399278065954997,0.595959595959596
60,0.3944298806974943,0.6060606060606061
61,0.389425938674923,0.6161616161616162
62,0.3844154709156167,0.6262626262626263
63,0.3795064814105513,0.6363636363636365
64,0.3745902257393229,0.6464646464646465
65,0.3699114284759924,0.6565656565656566
66,0.3648503246850469,0.6666666666666667
67,0.3599412480664495,0.6767676767676768
68,0.3544964840627813,0.686868686868687
69,0.3489227442144093,0.696969696969697
70,0.3435121248641462,0.7070707070707072
71,0.3376688773312832,0.7171717171717172
72,0.3314610482509013,0.7272727272727273
73,0.3248829552706744,0.7373737373737375
74,0.3180271818943525,0.7474747474747475
75,0.3111346950959754,0.7575757575757577
76,0.304007408499852,0.7676767676767677
77,0.2966192982580514,0.7777777777777778
78,0.2893310116931261,0.787878787878788
79,0.2821293711806921,0.797979797979798
80,0.2747235297966757,0.8080808080808082
81,0.2676370874828144,0.8181818181818182
82,0.2603904065615857,0.8282828282828284
83,0.252546201529917,0.8383838383838385
84,0.2438562701150544,0.8484848484848485
85,0.2331877748500486,0.8585858585858587
86,0.2218689112620229,0.8686868686868687
87,0.2122027858736927,0.8787878787878789
88,0.2024076748074162,0.888888888888889
89,0.1923673477293682,0.8989898989898991
90,0.1818768523968895,0.9090909090909092
91,0.170782594452882,0.9191919191919192
92,0.1594582703633252,0.9292929292929294
93,0.1485614666943065,0.9393939393939394
94,0.1386965734720745,0.9494949494949496
95,0.1306128223712543,0.9595959595959596
96,0.1236581475297945,0.9696969696969696
97,0.1168849860461695,0.97979797979798
98,0.1100900815461809,0.98989898989899
99,0.1000629156385966,1.0
