,precision,recall
0,0.0,0.0
1,0.8574080969939021,0.010101010101010102
2,0.8522008244998216,0.020202020202020204
3,0.8486025424804474,0.030303030303030304
4,0.8453767063845,0.04040404040404041
5,0.8425364121142971,0.05050505050505051
6,0.8398680883514766,0.06060606060606061
7,0.8373795533778934,0.07070707070707072
8,0.8350028966265527,0.08080808080808081
9,0.8327615935453871,0.09090909090909091
10,0.830535759469816,0.10101010101010102
11,0.8283476136861477,0.11111111111111112
12,0.8261676807467974,0.12121212121212122
13,0.8240646033124646,0.13131313131313133
14,0.8219718853891682,0.14141414141414144
15,0.8199561410199232,0.15151515151515152
16,0.8179669226383636,0.16161616161616163
17,0.8159779383055822,0.17171717171717174
18,0.814050025351903,0.18181818181818182
19,0.8121507767581533,0.19191919191919193
20,0.8102769074502814,0.20202020202020204
21,0.8084238386945304,0.21212121212121213
22,0.8066147761332223,0.22222222222222224
23,0.8048174724221147,0.23232323232323235
24,0.8030486095920786,0.24242424242424243
25,0.8012988542457354,0.25252525252525254
26,0.7995337757049653,0.26262626262626265
27,0.7977997273472625,0.27272727272727276
28,0.7960716667007616,0.2828282828282829
29,0.794340300699533,0.29292929292929293
30,0.7926003048228358,0.30303030303030304
31,0.7908721023601858,0.31313131313131315
32,0.7891485140188319,0.32323232323232326
33,0.7873959338331714,0.33333333333333337
34,0.7856330113943866,0.3434343434343435
35,0.7838811957074762,0.3535353535353536
36,0.7821277782337159,0.36363636363636365
37,0.7803795836324504,0.37373737373737376
38,0.7785875656569184,0.38383838383838387
39,0.7767517149134435,0.393939393939394
40,0.7748856461037952,0.4040404040404041
41,0.7730076121797506,0.4141414141414142
42,0.7711134803087366,0.42424242424242425
43,0.7691700088254636,0.43434343434343436
44,0.7671945525724183,0.4444444444444445
45,0.7651887440006419,0.4545454545454546
46,0.7631534708435708,0.4646464646464647
47,0.7611373236547572,0.4747474747474748
48,0.7591039242966827,0.48484848484848486
49,0.7570879085434599,0.494949494949495
50,0.7550328872965733,0.5050505050505051
51,0.7529270332562427,0.5151515151515152
52,0.7507654169906659,0.5252525252525253
53,0.7485779656358255,0.5353535353535354
54,0.7463427632522743,0.5454545454545455
55,0.7440364389313638,0.5555555555555556
56,0.7416882581209323,0.5656565656565657
57,0.7393076077887881,0.5757575757575758
58,0.7368508903426071,0.5858585858585859
59,0.7343474622610078,0.595959595959596
60,0.7317959855482187,0.6060606060606061
61,0.7291719092674526,0.6161616161616162
62,0.7264438591945948,0.6262626262626263
63,0.7236612567571553,0.6363636363636365
64,0.7208280793050338,0.6464646464646465
65,0.717968423877362,0.6565656565656566
66,0.7151167290569566,0.6666666666666667
67,0.7122481813756538,0.6767676767676768
68,0.7093873751688321,0.686868686868687
69,0.7064776164133241,0.696969696969697
70,0.7035094701426393,0.7070707070707072
71,0.7004812876589956,0.7171717171717172
72,0.6973556464123408,0.7272727272727273
73,0.6941670305347273,0.7373737373737375
74,0.6908818904197822,0.7474747474747475
75,0.6875004808404904,0.7575757575757577
76,0.6839983426019091,0.7676767676767677
77,0.6803386842760324,0.7777777777777778
78,0.6765134551610509,0.787878787878788
79,0.6724588829268044,0.797979797979798
80,0.6681769450430368,0.8080808080808082
81,0.6636337021457661,0.8181818181818182
82,0.6588191007674212,0.8282828282828284
83,0.6536715575173195,0.8383838383838385
84,0.6481081522092319,0.8484848484848485
85,0.6420951850958608,0.8585858585858587
86,0.6355853154539993,0.8686868686868687
87,0.6285367573917658,0.8787878787878789
88,0.6208951875980506,0.888888888888889
89,0.6125920058414378,0.8989898989898991
90,0.6035291571481356,0.9090909090909092
91,0.5934541010726379,0.9191919191919192
92,0.5821680957726537,0.9292929292929294
93,0.5694220226566394,0.9393939393939394
94,0.554613879717308,0.9494949494949496
95,0.5369468406547349,0.9595959595959597
96,0.5148614701418317,0.9696969696969697
97,0.48537487256717016,0.9797979797979799
98,0.44247740868537877,0.98989898989899
99,0.36424019465869445,1.0
