Unnamed: 0,precision,recall
0,0.0,0.0
1,0.6100611311393744,0.0101010101010101
2,0.6052986325298969,0.0202020202020202
3,0.6018025336762671,0.0303030303030303
4,0.5989039507689313,0.0404040404040404
5,0.5950198434783933,0.0505050505050505
6,0.5922296855338145,0.0606060606060606
7,0.5900448570819686,0.0707070707070707
8,0.5877423416188469,0.0808080808080808
9,0.5856873074640584,0.0909090909090909
10,0.5831811939871611,0.101010101010101
11,0.5801019000935996,0.1111111111111111
12,0.5772076792472731,0.1212121212121212
13,0.5738828631532318,0.1313131313131313
14,0.5706389211138034,0.1414141414141414
15,0.566982101049889,0.1515151515151515
16,0.5633624859411509,0.1616161616161616
17,0.5594437299675972,0.1717171717171717
18,0.5552019308871358,0.1818181818181818
19,0.5511325354840619,0.1919191919191919
20,0.5471057573156741,0.202020202020202
21,0.5431069320801621,0.2121212121212121
22,0.5390132646491608,0.2222222222222222
23,0.5348297639524677,0.2323232323232323
24,0.5303304247548734,0.2424242424242424
25,0.5260803894352304,0.2525252525252525
26,0.5215346866448454,0.2626262626262626
27,0.5173864962648015,0.2727272727272727
28,0.5133168648838144,0.2828282828282829
29,0.5092754644579394,0.2929292929292929
30,0.505323011008583,0.303030303030303
31,0.5014647892610109,0.3131313131313131
32,0.4978283545476355,0.3232323232323232
33,0.4942075781524661,0.3333333333333333
34,0.4903883101648734,0.3434343434343435
35,0.4866938664192608,0.3535353535353536
36,0.4828687654891156,0.3636363636363636
37,0.4789157103057216,0.3737373737373737
38,0.4750148810440614,0.3838383838383838
39,0.470996049537517,0.393939393939394
40,0.4670922839853546,0.4040404040404041
41,0.4630574319439258,0.4141414141414142
42,0.4590118930799887,0.4242424242424242
43,0.4548690034892808,0.4343434343434343
44,0.4509341972869271,0.4444444444444445
45,0.4472225632125057,0.4545454545454546
46,0.4432609736020491,0.4646464646464647
47,0.4392562699630189,0.4747474747474748
48,0.4353317968197473,0.4848484848484848
49,0.4313533750302298,0.494949494949495
50,0.4272918381614358,0.5050505050505051
51,0.4232767047561195,0.5151515151515152
52,0.4192339090748728,0.5252525252525253
53,0.4148994169932986,0.5353535353535354
54,0.410525508492149,0.5454545454545455
55,0.4061138527644264,0.5555555555555556
56,0.4017423847483347,0.5656565656565657
57,0.3970565651179607,0.5757575757575758
58,0.3920970882960475,0.5858585858585859
59,0.3872458899488054,0.595959595959596
60,0.3821776754875671,0.6060606060606061
61,0.3770953724465413,0.6161616161616162
62,0.3719208002770761,0.6262626262626263
63,0.3666456613850667,0.6363636363636365
64,0.361343467525129,0.6464646464646465
65,0.3560368854140015,0.6565656565656566
66,0.3504996737690369,0.6666666666666667
67,0.3449963352295282,0.6767676767676768
68,0.3393430972821122,0.686868686868687
69,0.3338110322107276,0.696969696969697
70,0.3281516662335188,0.7070707070707072
71,0.3223201031757094,0.7171717171717172
72,0.3164116651054357,0.7272727272727273
73,0.3105005297365806,0.7373737373737375
74,0.3044729645040335,0.7474747474747475
75,0.2984229846696206,0.7575757575757577
76,0.2923245540264171,0.7676767676767677
77,0.2860346743183007,0.7777777777777778
78,0.2793539977280304,0.787878787878788
79,0.2724147276057337,0.797979797979798
80,0.2652508142377026,0.8080808080808082
81,0.2575690765117679,0.8181818181818182
82,0.2497469545663556,0.8282828282828284
83,0.2408387363277479,0.8383838383838385
84,0.2310944236694419,0.8484848484848485
85,0.2206144629448012,0.8585858585858587
86,0.2095302162530607,0.8686868686868687
87,0.1984263492812935,0.8787878787878789
88,0.1862333565425256,0.888888888888889
89,0.1752083782242062,0.8989898989898991
90,0.1645753913052129,0.9090909090909092
91,0.1547809428018537,0.9191919191919192
92,0.1461017695777948,0.9292929292929294
93,0.1383196071120278,0.9393939393939394
94,0.1311188085460448,0.9494949494949496
95,0.1245228549571394,0.9595959595959596
96,0.1183598621096961,0.9696969696969696
97,0.1125175492335666,0.97979797979798
98,0.1067938983259458,0.98989898989899
99,0.1000502959595966,1.0
